"time","gFM_VSM_cc.measurementPcc.PGenPu","Upcc"
5.611,0.4999966342510107,0.9865953041397878
5.612,0.4999966481821857,0.9865953032177022
5.613,0.4999966620598213,0.9865953023001639
5.614,0.4999966758822749,0.98659530138727
5.615,0.4999966896478993,0.9865953004791175
5.616,0.4999967033550426,0.9865952995758036
5.617,0.4999967170020486,0.9865952986774261
5.618,0.4999967305872559,0.9865952977840824
5.619,0.4999967441089992,0.9865952968958709
5.62,0.4999967575656086,0.9865952960128898
5.621,0.4999967709554091,0.9865952951352375
5.622,0.4999967842767217,0.9865952942630126
5.623,0.4999967975278624,0.9865952933963144
5.624,0.4999968107071429,0.9865952925352418
5.625,0.4999968238128704,0.9865952916798943
5.626,0.4999968368433472,0.9865952908303719
5.627,0.4999968497968715,0.9865952899867741
5.628,0.4999968626717364,0.9865952891492014
5.629,0.4999968754662308,0.9865952883177538
5.63,0.499996888178639,0.9865952874925319
5.631,0.4999969008072406,0.9865952866736371
5.632,0.4999969133503108,0.98659528586117
5.633,0.49999692580612,0.986595285055232
5.634,0.4999969381729344,0.9865952842559247
5.635,0.499996950449015,0.9865952834633499
5.636,0.4999969626326191,0.9865952826776097
5.637,0.4999969747219986,0.9865952818988063
5.638,0.4999969867154014,0.9865952811270421
5.639,0.4999969986110707,0.9865952803624199
5.64,0.499997010407245,0.9865952796050428
5.641,0.4999970221021583,0.9865952788550139
5.642,0.4999970336940401,0.9865952781124365
5.643,0.4999970451811151,0.9865952773774146
5.644,0.4999970565616039,0.9865952766500519
5.645,0.4999970678337219,0.9865952759304524
5.646,0.4999970789956807,0.9865952752187208
5.647,0.4999970928229217,0.9865952743450316
5.648,0.4999971093792515,0.9865952733054753
5.649,0.4999971259368311,0.9865952722669543
5.65,0.4999971424949372,0.9865952712295077
5.651,0.4999971590528461,0.9865952701931747
5.652,0.4999971756098336,0.986595269157994
5.653,0.4999971921651753,0.9865952681240047
5.654,0.499997208718146,0.9865952670912456
5.655,0.4999972252680203,0.9865952660597557
5.656,0.499997241814072,0.9865952650295738
5.657,0.4999972583555746,0.9865952640007392
5.658,0.4999972748918013,0.9865952629732901
5.659,0.4999972914220245,0.986595261947266
5.66,0.4999973079455164,0.9865952609227056
5.661,0.4999973244615488,0.9865952598996474
5.662,0.4999973409693924,0.9865952588781305
5.663,0.4999973574683181,0.9865952578581936
5.664,0.4999973739575962,0.9865952568398756
5.665,0.4999973904364963,0.9865952558232153
5.666,0.4999974069042878,0.9865952548082512
5.667,0.4999974233602392,0.9865952537950222
5.668,0.499997439803619,0.9865952527835672
5.669,0.4999974562336951,0.9865952517739247
5.67,0.4999974726497347,0.9865952507661334
5.671,0.4999974890510046,0.9865952497602322
5.672,0.4999975054367716,0.9865952487562595
5.673,0.4999975218063013,0.986595247754254
5.674,0.4999975381588592,0.9865952467542545
5.675,0.4999975544937105,0.9865952457562995
5.676,0.4999975708101195,0.9865952447604276
5.677,0.4999975871073504,0.9865952437666774
5.678,0.4999976033846666,0.9865952427750875
